"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"ZNF22_TARGET_GENES",0.106267029972752,0.214725132728447,0.157402899305283,0.231115900949361,1.12666527182365,890,"NKX2-5, MS4A6A, SLC7A2, FEZF1, FCGR2A, NFE2, KRT19, GAS1, MT1XP1, FEZF1-AS1, ANXA2, CP, GMPR, TGFBR3, PF4, SIRPB2, TLR5, HOXB3, A2ML1, ANPEP, B3GNT8, IQGAP2, PARD3, DNAH11, GPRC5A, FAM177B, BCL6, FXYD3, WEE1, RPSAP53, LRRC3, GMNC, DOCK2, MELK, ABCC4, ZNF217, SLC16A1, EMX2, HPGD, ELF1, METTL7A, F5, GPR160, DHRS3, BMPR1B, MSX2, PLAUR, ANKUB1, OGFRL1, MYBPC1, PON2, FDX1P1, PPARA, SASH1, MKI67, TDRD9, RNU6-892P, MSTN, ITPR2, RPS23P8, FZD9, ARHGEF38, ITGA5, EMX2OS, RBMS2, NBEAL1, RHOQ, EN1, NR2F2-AS1, SLC25A30, RNF217, ADCY10, FGD4, SPPL2A, IRGC, CHPT1, CALD1, TMTC1, MKNK2, RNU6-1011P, NOSTRIN, TIAM2, FKBP10, ARID5A, MSI2, WDR76, BMI1, MIER3, NABP1, PTCH1, LINC00844, ERG, DEK, STAG2, LRIG1, PKN3, RBM7, LMAN1, CREM, TSPAN12, SLC4A7, HNRNPH1, PAXBP1, DOCK7, SAT1, NR2F1, RPS27L, CARHSP1, DONSON, LBR, ZNF438, AGFG2, TEX41, RB1, PCBP1-AS1, PRPF40A, RNU6-658P, F3, GPR18, SAFB2, CHD1, PI16, GAS2L3, DCDC2, ZCCHC8, SDCBP, ISLR, RUFY1, MYRFL, PER1, ASB3"
"ZNF236_TARGET_GENES",0.88130081300813,1,0.0419926218968594,0.193550631903266,0.831792393128115,217,"RBM47, CASP4, AJUBA, MTHFD2, EPS8, PPP1R13L, SESN1, VAV3, RBL1, DNAJB4, PNISR, TOB2, ATAD2, CDCA2, TNPO1, ZNF678, RPS27L, UNC93B1, KDM3A, TCF12, CEP57L1, ACP6, LIN7C, NEAT1, NUP37, SPICE1, PHC3, SNORD46, OGT, KCTD9, DDX5, PDE4D, MALAT1, RPN2, SP110, FOXN2, STYX, RPS26, MGAT1, SLC19A2, MSL2, CREB1, ARHGEF12, RPS8, RBAK, ZCCHC9, CDC25C, LRP6, HHLA3, RCOR1, LRRC57, PGGT1B, UBAP1, DPH5, PEAK1, IST1, SNRPA, RBM22, CEP95, RNF43, PCM1, RPL21, RFC1, AATF, EHF, UBE2B, PIGN, RPL4, TRAF4, ARHGEF28, BRIX1, NEMF, ZC3H6, DHX40, ZNF219, FAM53C, TSPAN31, U2AF2, CDKL3, AP1G1, SH3BGRL3, TRIM33, GIN1, RAVER1, MAPK7, HNRNPD, PAFAH2, ZFP1, ZNF518A, CDK13"
"ZNF239_TARGET_GENES",0.303370786516854,0.504671522106967,0.115734447701689,-0.338512443104003,-1.11057014513799,33,"TM7SF2, CNBD2, SEC14L5, SH2D5, STMN3, SLC16A6, MAPT, SMG7-AS1, BEAN1, NCOR2, AP1M1, ARSG, CXXC5"
"ZNF250_TARGET_GENES",0.98030303030303,1,0.0337507376805299,0.173535968341228,0.805461593890759,474,"SLC26A2, PKP2, KRT18, PDLIM1, BCL6, AJUBA, RN7SL449P, SLC1A3, GALM, KRT8, EPS8, MT-TF, NR5A2, KIF18A, C3orf52, ACTL6A, PIM1, DNMBP-AS1, ATP13A4, MT-ND6, PHLDA1, SPATA5, NXT2, PTCH1, ADAP2, AHCTF1, ALDH3A2, ZNF24, PAXBP1, RPS27L, ALG10B, CD164, SNORD12C, OSCAR, MFAP3, PER1, ASB3, ZMPSTE24, MED23, MRPS31, C2orf49, DNMBP, TMEM102, TMBIM4, MPLKIP, NUSAP1, ATM, TRIP4, NUDT6, WASF2, CEP70, ERLIN2, TTI2, HMGA2, RBM15, AHSA1, PRRG2, RPN2, SEMA4B, ID2, INTS12, PNPLA8, PIP5K1B, WDR6, PIH1D2, SEC11A, NPAS3, BANP, COMMD6, UCHL3, ZNF384, TANK, MGAT1, ZNF677, SARNP, FASTKD5, LRCH4, FAM227B, RAD21, ZFAS1, NOP2, PRDX1, RBM28, HNRNPC, PRPF18, TMCO1, ZCCHC9, ZBTB40, NAPA-AS1, METTL15, CBR4, FAM114A2, ARID4A, LRP6, RPS6KB1, S100A14, RPS27, SYNCRIP, NSL1, FBXL5, RNF6, RPL5, DTWD1, LRRC57, HAUS8, ZNF302, CTR9, USP15, TTC26, CWC27, RPL17, RPS6, SERF2, ZNF770, ZZZ3, FAM200B, IFT20, SCP2, ACADVL, CSPP1, IQCD, RC3H2, DMXL1, ZNF561, MRPL44, RPS7, STX16, GCHFR, TTC7A, DCP1A, BAZ1B, RNF139, EXD1, SMG8, RFX1, HELQ, ENPP3, TBC1D19, ITSN1, ISY1, THAP10"
"ZNF257_TARGET_GENES",0.213414634146341,0.377520471955622,0.11331290842208,0.235622590406344,1.09080259565433,468,"HOXC8, FOXA1, S100A4, FEZF1-AS1, FGL2, KRT18, SELL, HSPA6, FZD2, PIK3AP1, ST6GALNAC2, TBX3, ZFP36, SLC16A1, GLI2, SLC25A48, ITPKB, GDF15, TGFB2, EPS8, C19orf38, SAMHD1, FLI1, PAWR, FBXO30, CNN3, CCNG1, ACVRL1, MOB1A, RNF217, AFF1, TAGLN2, FANCC, BCL2L11, MFAP4, ABHD5, ARHGAP18, PPM1N, PTCH1, LRRC58, JAG1, STAG1, SREK1, DBI, HP1BP3, RIPK2, SIAH1, RPS15A, SLC2A1, SNCAIP, TVP23B, PTPN12, NXNL2, GORAB, MFAP3, FRYL, QSER1, PTPN21, NEAT1, MOCOS, TWF1, GLIPR1, KIF20A, LIX1L, TRIP4, ATAD2B, RANBP2, SZRD1, TCAIM, OFD1, F11R, FAM133B, GAS2, THOC2, AKR7A2P1, PITPNC1, TSPAN4, TAF4, CADM1, LSM14A, CEPT1, TMBIM6, HSD17B4, CCDC71L, TSHZ1, ABCA7, EPB41, PABPC1, ZNF345, ZNF703, NOL11, CDK1, TMEM38B, SLC12A7, SAP30L-AS1, ANKRD12, TNKS2, SPOP, WDFY3-AS2, CCNT1, HSF2, PRDX1, NR1D1, TFAP2A, CCDC18, DDR1, RNF138, SMAD7, CNOT11, IRF9, ETV4, ECHDC2, PAGR1, GTF2I, RSF1, CCND1, PRMT5-AS1, ARL14EP, TRAPPC2, AAMDC, C2orf76, DARS2, UBE2D3, BORA, IFT20, UBE2G2, SCP2, DENND6A, DNAI1, WDFY3, CDC14B, PRKCA, RGS16, C3orf38, ENO3, VCPIP1, PTGES3, PRDM1, ZSCAN9, ZNF354B, RPS7, TBC1D23"
"ZNF260_TARGET_GENES",1,1,0.0289981119993578,0.132504208663742,0.636623654762743,717,"DDIT4, ANXA2, AJUBA, LATS2, SDC2, MICB, BMPR1B, CMTM7, KRT8, CHEK2, RCC1, RFX2, TEX11, CCDC81, HLA-DMA, SNAP23, ANXA2R, RELA, TP53BP2, NFE2L2, MEGF10, STOX1, HEBP2, CBFB, DYTN, ADCY10, MXI1, PLK5, GOLIM4, PPP1R3D, CDC42EP4, RAB27A, DTNA, RBL1, SNHG3, VEGFA, HSPB1P2, PTCH1, AXDND1, TOB2, RPS17, MITD1, ADAP2, TAS1R1, DPY19L4, ZNF420, VAV1, SOX13, CDCA2, CGGBP1, ZMYND8, ZNF181, DOCK7, NR2F1, METTL18, PEX12, ALG10B, TVP23B, ING1, ADIPOR2, ZCCHC8, EIF3E, ZMPSTE24, SNHG12, CEBPG, IGFLR1, MED23, CPE, MRPS31, NUP37, HIC1, STAT3, MPLKIP, KDM5A, CCNJL, TOP3B, TRIP4, SNORD46, OGT, KCTD9, ST7, PCID2, PIWIL4, TTI2, ZNF234, HMGA2, EHMT1, TOR1AIP1, CCAR1, CHMP4A, ZNF260, PRRG2, TDP2, PTPN2, ARL5A, POLD1, EEF1A1, INTS12, FAM76B, TMBIM6, SNHG7, POLDIP3, ARAP1, PMAIP1, SMC6, PUS10, MOB3A, PREX2, SPRED1, TXLNB, LGI1, ABHD13, PCBP2, GPBP1L1, ZNF546, PHIP, FASTKD5, FAM227B, POLI, RERE, SPOP, PRDX1, RPS8, RBM28, PRPF18, SLC33A1, HERC3, C1orf112, ZBTB40, METTL15, CARS2, CCDC18, PPP6R3, SMARCD2, SNRNP27, COG2, THUMPD1, NSL1, EXD2, PHF3, DTWD1, RPS24, RCOR1, GTF3C3, PYURF, NUB1, ZNF302, PPP4R1, TTC26, ATG4C, CWC27, DNAJC9, BCO2, IZUMO4, ZNF106, WDR36, ACOT13, LSM5, ZZZ3, TMEM41A, IST1, RPS4X, SCP2, ZNF608, TSHZ2, LRRC37A5P, NUDT19, REXO4, PEX13, BANF1, C3orf38, SRSF7, KIAA1671, ZNF354B, CCNG2, RNU5F-1, MRPL44, RAI14, ZNF568, RPS7, ARID5B, STX16"
"ZNF26_TARGET_GENES",0.0463821892393321,0.105218855218855,0.287857117255149,0.526419794007291,1.50443269654324,22,"UHRF1, OTOS, OSMR, SRGAP1, FABP5P7, SNX16"
"ZNF274_TARGET_GENES",0.00141047356289119,0.00521609091182401,0.45505986738723,0.2768910912076,1.33598943176659,788,"SLC22A2, SERPIND1, DSG2, PLAC8, ANKRD22, GLI1, OR7A5, TP63, YAP1, CYP1B1, ADAM28, TRIP10, HRH4, ABI3BP, GPRC5A, LCN2, SLC38A4, LY96, FAM177B, NAPSB, PLSCR4, ZIC1, GLI2, CPAMD8, CCT7P2, RHOBTB3, RN7SL693P, CASP7, CAPN2, NCKAP1L, NFKBIZ, SMAD6, GDF15, SLC1A3, CPXM1, HCG14, GNA13, LIFR, LONRF3, HVCN1, EPS8, CMAHP, MT-TF, RHOH, RIMKLBP2, RAB13, AOAH, STXBP2, AHCYL2, DAB2, VASP, DIAPH3, BBOX1, CHI3L2, NEUROD4, YES1, COPZ2, SERPINC1, RGL3, ARHGAP5, AGBL5-AS1, CD44, ANXA2R, MID1, NXN, MALT1, FOSL1, RNF144B, FGD4, CALD1, TMTC1, MYOT, RNF19A, MR1, NAMPT, CCDC69, TAT, RAB27A, DTNA, TRAF3IP3, ENTPD2, MT-ND6, SIRT1, IL24, ITGA6, LYPD3, CHST11, GNA14, FABP4, AXDND1, MEFV, GNLY, TBX19, MITD1, RN7SL280P, PTGER4, FMO5, GXYLT1, ACAP2, ZNF420, LMAN1, SESN3, LIPC, RORA, MED13L, RIPK2, STK3, LBR, DRAM2, CENPK, UACA, ARID2, PI16, MUC15, SGMS1, TMEM216, TCF12, MYO10, LINC00881, MFAP3, ZFX, GSTM3, ELK4, LARP4, RDH5, CCDC146, MEX3C, PAN2, SKIL, ZFAND6, MIPOL1, IRAK4, MT-TP, PHC3, HNRNPH3, CLRN1-AS1, CRYZ, DDX5, PMFBP1, GPNMB, PDE4D, MIR4740, NCOA3, TYW3, HEXA-AS1, METTL25, PAK2, ZNF430, GHR, MYO1C, SRSF10, ASPM, GNA12, HMCN1, CHRNA5, SEMA4B, IDE, TMEM9B-AS1, LRRC37B, MED26, ITM2B, CEPT1, FAM76B, TMBIM6, CENPQ, PPM1B, CDC26, CCDC71L, ENAH, HIPK1, ST6GAL1, SNRPG, ZFHX3, SPATA1, NID2, EPB41, CLDN10, TCF7L2, RAD51B, ANLN, MTAPP1, GPBP1L1, PHACTR4, NUP205, CNTRL, BST2, PHIP, ZNF621, BTAF1, FBN2, RERE, DDB2, KRIT1, APAF1, G2E3, CNTF, ARHGEF12, MRPS5, CABLES1, SOX6, PRDX1, HNRNPC, DAPK1, TMEM167B, UIMC1, BBS9, SNORA63, TMCO1, UGDH, TFAP2A, SLC45A2, LINC00652, CARS2, FAM114A2, RAF1, UBN2, CCDC18, RNU6-8, NFIB, ATRAID, ZNF274, PPP3CC, SBF2, CYP11A1, ZNF354A, ZNF410, LRRC36, ERCC4, DENND1B, ERMAP, RSRC2, SUCO, ZNF701, KCTD3, NUP188, SRSF1, CREBBP, PDCD4, CWC27, PTRHD1, DDX23, RHOT1, EPB41L4A, ADCY2, RPL17, TP53, WDR33, ESPL1, ART4, DPH5, QSOX2, GCM1, IQCH-AS1, ZNF879, RBBP7, SH3YL1, PRKAR2B, ZNF350, SPAG9, RPL11, SPAG17, NET1, SLK, FNBP4, AK9, AKAP7, GTF2B, ACRBP, BLM, MT-ND3, HYPK, MTMR2, ZNF354B"
"ZNF282_TARGET_GENES",1,1,0.0274480081801021,0.138160141298594,0.673959561788658,894,"KLK1, PTGER2, NFE2, DDIT4, ANXA2, RUNX1, SAMD11, SOCS3, ANPEP, CEBPD, TBXAS1, TGIF1, ZFP36L2, PERP, IL1R1, G0S2, APOBEC3C, CAPN2, TAL1, HCG14, ACP5, APOBEC3D, TNFRSF12A, PROS1, ARHGEF19, SLC43A3, RBM48, CXCL2, WDR38, ADRA2B, TEAD1, ISYNA1, ARPC1B, THAP2, PRICKLE3, HLA-DMA, SNAP23, FERMT3, LTBR, ENPP1, LIN9, TAB2, SP1, SH2D7, CDKN2C, BAIAP2L1, SIPA1, FABP5P3, NEDD1, NFE2L2, CYTH4, PPP1R13L, IRF1, MXI1, FGD4, FOSL2, RAB9A, BAZ2B, CDK11A, RNF19A, STXBP4, UPP2, CHIC2, KDELR3, CD2AP, PHF19, BMI1, RUNX2, WNK4, ZNF395, MMS22L, TTC23, FAM111A, STAG2, DPYD, TAS1R1, FAM83A, GXYLT1, CLCF1, ATAD2, LINC00115, BAMBI, TRPM7, CREM, RRM2, TRIM6, SYDE2, KLF3, MIER1, CARHSP1, DONSON, AGFG2, LIMS1, ORAI1, RAVER2, UBR5, RXRA, AANAT, YBX1, TNIP2, PER1, QSER1, MGME1, CTDSP2, IGSF11"
"ZNF292_TARGET_GENES",0.681127982646421,0.937610881135423,0.0675188953767744,-0.28962661812148,-0.848255373782729,21,"MB, C6orf141, AGMAT, NOL6"
"ZNF2_TARGET_GENES",1,1,0.0269562963008323,0.153358567142596,0.751259652654523,999,"HOXB7, GATA3, FOXJ1, CPVL, SLC38A2, SOCS3, LBX1-AS1, MCOLN3, TXNIP, GMNN, VIM, YBX3, TSKU, ZNF217, IRX3, EMX2, HCST, TNFRSF10C, STK17B, GPC6, SMAD6, SLC1A3, CLYBL-AS2, PNP, GNA13, BTG1, HS3ST3A1, DUSP1, NPL, IL10RA, ITGA5, MKLN1, CASP8, TIPARP, ARHGAP5, NEURL3, PAWR, ENPP1, LIN9, TAB2, SH2D7, CDKN2C, TP53BP2, NFE2L2, RNF217, STOX1, IRF1, MXI1, FGD6, AHCYL1, FGD4, SOAT1, FANCC, SIRT4, BAZ2B, PPP1CC, FLT3LG, SLC39A11, VAV3, NEBL, RBL1, ALDH1A2, ARHGAP28, DNAJB4, PBX3, FCHO2, HSPB1P2, IL15RA, GLI3, PTCH1, RERG, PIK3R2, AK4, THAP1, STARD10, MITD1, ADAP2, NUFIP2, HDAC1, PAPOLA, STAG1, RBM7, MMP25, PTPRZ1, CDCA2, TNPO1, DOCK7, PLEKHG1, SORBS1, SNAI1, GPAM, ALG10B, SNORD12C, TIPARP-AS1, MFAP3, RHBDF1, INTS8, MIR4519, NME2, ELK4, MAP3K5, ZMPSTE24, CNOT6L, MED23, PDS5A, TIAL1, MRPS31, KCTD14, C14orf93, TMEM255A, ETV2, CNOT6, IKZF5, CDKN2AIP, MYOM3, CETN3, MPLKIP, RBPMS, CCNJL, ARRDC2, TOP3B, CCDC174, BBX, KIF20A, PDZD2, TRIP4, TLE3, ZNF644, ZSCAN31, KCTD9, POGLUT1, ERLIN2, ST7, IL4I1, PCID2, ZNF792, RBM41, NOL8, GHR, KLHL17, GRN, ABCA4, ZNF260, PRRG2, STIP1, ID2, SERP1, RAPGEF3, RNF157-AS1, POLD1, ZNF511, INTS12, LRRC37B, MED26, PIP5K1B, HSD17B4, BCCIP, PIH1D2, DENND4A, POGK, HOXD3, ARAP1, NPAS3, IRF6, IPO8, ANKRD2, SLC25A53, PFKFB3, MTRF1, CDC73, ZNF367, ZNF30, MGAT1, DDX59, TYW1B, TXLNB, MET, ZNF345, BTD, FUBP1, RAB24, CMBL, FAM227B, FNDC3A, CCDC88C, RERE, LTA4H, TBC1D4, ZFAS1, TCF3, UBTD1, TSC22D1, DPP9, RBM28, CCDC107, PMPCB, PRPF18, SLC33A1, MAX, NBPF12, EFNA1, MTO1, METTL15, SGCE, FAM114A2, HEXIM1, CDC25C, LINC00933, FYN, HDGF, ROBO3, RNU6-8, SMARCD2, NFIB, AGAP2-AS1, IRF9, RPS27, SYNCRIP, ETV4, THUMPD1, NSL1, FRS2, PHF3, RPL5, DTWD1, NR1H3, THG1L, AMD1, LRRC36, CCND1"
"ZNF318_TARGET_GENES",0.000339621528396825,0.00155527615807892,0.49849310876659,0.276490099838561,1.34885056577838,906,"HOXB9, HOXC13, FOXA1, KLK1, DNASE1L3, SCIN, DDIT4, ANXA2, KRT18, CP, CLEC2B, DAPP1, SLC1A5, CLDN7, B3GNT8, IQGAP2, TNFAIP3, LINC00887, PCK1, TGIF1, EMP3, GADD45B, RNVU1-18, BCL6, VIM, IL1R1, HPGDS, FXYD2, YBX3, APOL1, RHOBTB3, APOBEC3C, LINC00607, CDA, XXYLT1-AS2, GDF15, SLC7A11, CSF3R, DHRS3, ZNRF3, MAF, ACP5, ANKUB1, GYPA, APOBEC3D, KRT8, RBM48, RFX2, ZC3H12A, ACOX2, CASS4, STON2, NHLRC2, CMTM3, FAM83G, HES1, HLA-DMA, NOS3, CASP8, CLIC2, TNFRSF10B, LAPTM4A, NBEAL1, APOLD1, SIX5, ATF1, BCL2, C4orf47, ANAPC16, BACH1, FBXO8, CCNG1, PPP4R1L, NFE2L2, CYTH4, GNG5, TAGLN2, PPP1R13L, PXN, PLEKHA4, FOSL2, PTBP1, CHPT1, SIRT4, MFAP4, CDCA7, NMI, LYN, CALCOCO2, FLT3LG, EPOR, CSRNP1, NEB, ARID5A, WDR76, FAM118A, RBL1, ALDH1A2, PLIN3, MCL1, KDM1B, ITGB5, IL15RA, SP140L, PTCH1, IRF2BP2, MYEOV, GNLY, KAT2B, FAM111A, ARL4A, STAG2, S100Z, FAM83A, BCL3, NDUFA4L2, ATAD2, CD59, CLK1, CREM, KLF6, AXL, PAXBP1, B2M, SORBS1, SLC3A2, SIAH1, RPS15A, HIF1A, PCBP1-AS1, SBNO2, SLC2A1, TAP1, RAB30, TVP23B, CD164, FEM1C, IRF2, KDM3A, PI16, CCDC8, FCHSD2, RAD52, FAM186A, ATP1B3, BRCA2, PER1, IGF1R, SMIM20, LINC00649, NEAT1, ARG2, VPS54, TBL1X, CNOT6, ZFR, ZNF616, ZBTB38, TCP11L2, TPP1, PLAU, THAP9, LINC00299, PSMB8, RPS3A, DDX3X, CLIC4, ESAM, OGT, ZNF292, GOLGB1, MYL4, MAP3K7, TMEM87B, ST7, PCID2, NFKB1, TMBIM1, AKNAD1, LTBP1, TTI2"
"ZNF322_TARGET_GENES",0.891396332863188,1,0.0348652196832942,0.184212217108868,0.886540973888851,769,"TLX1, HOTAIR, HAND2, SCNN1A, ANGPT2, YAP1, MAFF, TES, PARVG, HAND2-AS1, FZD2, LHCGR, SLC38A4, CLIC1, PERP, GMNN, SMTN, WEE1, VIM, PSMA2, IL6, SGK1, ZNF217, F2RL1, BMPR1B, VCAN, PNP, MYC, MYL12A, RAC2, WDR38, ISYNA1, PLEKHA7, NR5A2, PRLR, PRSS23, ARPC1B, LPIN3, HLA-DMA, SNAP23, ATP10D, ITGAL, CDKN2C, FABP5P3, NEDD1, RNF182, KLRC4, RBMS3, DYTN, MXI1, S1PR1, FERMT2, PALLD, MKNK2, EPOR, DTNA, CDKN2A, IMPA2, CAPG, IRF2BP2, COLGALT1, AK4, TMEM39A, TKTL1, SH2D6, NUFIP2, PNRC2, VASN, XPO1, CREM, CDCA2, CGGBP1, ZNF654, SP4, SYDE2, GPR20, PCTP, KLRC4-KLRK1, PODXL, MIER1, CCDC62, ZNF438, LIMS1, UACA, KHNYN, PTPN12, RBMS3-AS3, ZNF547, SCN7A, MYO10, RIT1, HSPE1, TTC32, LARP4, GPRC5C, IGFLR1, LOX, TIAL1, EMP2, STAT3, SLC39A1, MYBL1, HCFC1-AS1, ZNF474, RAB34, TBCK, ARRDC3, KCTD9, ERLIN2, PDE4D, PGAM1P5, TMEM87B, PLEKHA3, TTI2, TCEA1, MBTD1, HSPD1, FBXO17, SPATA17, GCNT2, HERC4, SRSF10, GRN, TBC1D8B, USP38, MYCBP, GOLPH3L, ZMYND15, NAA38, PRR15, IDE, PITPNC1, TMEM9B-AS1, CACNA2D4, PPM1B, HSD17B4, CEP120, SEC11A, ITGA11, IRAK2, C12orf60, JUP, MBL1P, PUS10, DNASE2, MED17, TANK, PARP8, LXN, ZNF230, ALDH7A1, PRORSD1P, CYP4V2, HIGD2A, CCDC138"
"ZNF329_TARGET_GENES",1,1,0.0327241935806629,0.117215240459708,0.543831852696837,470,"CYP3A5, YAP1, SLC38A4, KANK2, ST6GALNAC2, FCGRT, CASP7, ADAMTSL4, ISYNA1, CFD, NGFR, HES1, SMOX, RELA, MALT1, RAB9A, FANCC, CDK11A, MKNK2, SLC41A1, STXBP4, AOC2, MT-ND6, PLIN3, LAMA3, COLGALT1, HIPK3, RNY1, ADAP2, NACC2, ATAD2, TRPM7, TPSD1, MAP3K6, CGGBP1, ZMYND8, IL21R, RAB30, BMP7, RAD52, TNIP2, MIR4519, TPSAB1, ZMPSTE24, CEBPG, MED23, MRPS31, STAT3, TMBIM4, ZBTB38, TRIP4, ST7, FUT10, PCID2, PIWIL4, TTI2, TOR1AIP1, ZNF260, SERP1, TMEM9B-AS1, INTS12, DISC1, POLDIP3, PUS10, GPBP1L1, NUP205, CDK1, DNAJC2, PHIP, CYP4F11, FAM227B, LCA5, DPP9, HSD17B11, PFKP, MAX, ZBTB40, RSAD1, HDGF, CLIP1, COG2, NSL1, RGL2, EXD2, RNF6, ATG12, DTWD1, GTF3C3, UBE2J1, TTC26, CWC27, WDR36, ZNF227, IST1, RPS4X, SAT2, LRRC37A5P, REXO4, PEX13, BANF1, RGS16, C3orf38, RC3H2, RPL6, WDR26, NDUFAF2, MRPL44, RPS7, STX16, PDCD10, ZNF225, PKN1, BCL7C, MAPK14, DCP1A, SLC41A2, SMG5, DST, SMG8, JMJD1C, POLR3GL, ENPP3, TBC1D19, SOCS2, THBS4, THAP10, PIGN, MYO1B, MKRN2, RPS20, HDAC2, WTIP, IFT46, STX8, RDH14, ARHGEF28, FZD3, MICALL2, EFCAB7, ZNF688"
"ZNF331_TARGET_GENES",0.557781201848998,0.813430919363123,0.060640400949416,0.215196051513262,0.960254699204775,296,"PLAC8, GPX8, TUBAL3, DDIT4, SETP17, SNORD3A, GADD45B, TXNIP, HILPDA, ZBED6, CPAMD8, PARD3B, CXCL2, MAML2, FOXE3, RNF217, CBFB, PRKCH, DDX11L10, B4GALT4, HBP1, LYPD3, SPATA5, ADAP2, DPY19L4, AHCTF1, PAXBP1, PODXL, PUS7L, FEM1C, EGLN3, TCF12, RXRG, LARP4, IGFLR1, MED23, ZC3H11A, MRPS31, RBM17, FBXO32, IRAK4, ZNF318, TRIP4, NUDT6, PRRC1, TTI2, FGD3, CDC25A, TDP2, STIP1, FAM13A, INTS12, SNAPC1, CPNE8, RASSF6, PUS10, SMC3, LYPD6, WNT5B, CCDC150, ELOVL2, NCOA1, POLI, ANKRD12"
"ZNF33A_TARGET_GENES",0.0883333333333333,0.183793347487615,0.193813302725311,0.291711318018126,1.22813428089067,197,"DNASE1L3, KRT19, RUNX1, YAP1, IQGAP2, GPRC5A, LUCAT1, TFPI2, FXYD5, RASSF8, PIK3R5, A4GALT, MT-TF, SLC6A12, N4BP2, WAS, NR2F2-AS1, FNDC3B, IGDCC4, SLC39A11, CKLF, RHOJ, AURKB, IRF2BP2, ZNF420, CCNL1, RBM7, PAXBP1, SERPINE1, ST7-AS2, CFLAR, NUP37, TRAC, KDM6A, ST7, FUT10, ARFIP1, CTBP2, ECE1, NAA38, MACF1, LRRC37B, SHKBP1, EPB41, PPFIBP1, ZNF230, SLC19A2, RERE, SPOP, ITM2A"
"ZNF34_TARGET_GENES",0.998425196850394,1,0.0347156757446657,0.150451411596512,0.65346381582814,234,"TLX1, C1orf87, CEACAM21, GADD45B, FOXP1-AS1, SLFN12, TGFB1, TNFRSF12A, CHEK2, TNFRSF10B, FABP5P3, SNAI2, HEBP2, RNU4-62P, LYN, PPP1R42, CD2AP, FCHO2, AURKB, SDC4, RORA, ALG10B, MED21, HSPBAP1, QSER1, FES, CCDC40, TOP3B, NAPSA, MT-TP, TLE3, IL16, HMGA2"
"ZNF354A_TARGET_GENES",0.944547134935305,1,0.0446854397644147,0.216243559200515,0.611990588428091,21,"NAPSB, CNN2, KDM3A, POLD1, SLC33A1, CWC15, ZNF146, RAI14, TMEM192"
"ZNF354B_TARGET_GENES",1,1,0.0554793308704233,-0.116536755289812,-0.5095809855683,167,"SYT12, DOHH, AMDHD2, FAM21FP, SNX8, GBAP1, SLC36A1, FEN1, STRIP1, SLC38A7, PAPPA, ATP6V0C, MCOLN1, TOP3A, SMCR8, TRAPPC2L, ATP6AP1, QTRT1, WWP2, NUDCD3, LMTK2, VAC14, COMMD4, RAD9A, TOM1, GPATCH3, SPNS1, SLC35B2, MAFG, OPLAH, ALG1, VPS11, GNPTG, STX4, RHNO1, RMND1, VPS41, NAGPA, POLDIP2, CTSD, PES1, ATP6V1C1, HPS1, RPUSD4, GALNS, CENPP, TSR3, CPNE2, AP5Z1, ASPSCR1, UROD, SBNO1, FADS2, HAGH, VMA21, COMMD9, SPPL3, HECTD3, SKAP2, MTHFR, HNRNPH2, GAA, CNPPD1, GIT2, NEURL2, ISLR2"
"ZNF362_TARGET_GENES",0.0223176982194724,0.0541721722221251,0.352487857583619,0.269749839708592,1.25891266607881,516,"HOXA11-AS, HOXD11, NKX2-5, BLOC1S5-TXNDC5, KRT19, TFF3, GMPR, PF4, EBI3, TLR5, HOXB3, LHX1, VAMP8, MAFF, ABI3BP, SLC2A5, TGIF1, BCL6, ZIC2, GMNC, TNFAIP8L2, TEAD2, IL6, ELF1, LINC00598, RHOBTB3, IL13RA1, MSX2, OSBPL11, KIF14, MAF, APOBEC3D, MKI67, VASP, FZD9, ITGA5, RBMS2, SNAP23, APOLD1, RHOQ, RGL3, ATF1, EN1, ANAPC16, PRDM16, PPP1R13L, DRAM1, S1PR1, BCAR3, IRGC, CALD1, TIAM2, ARID5A, MIR4768, BLOC1S5, MCL1, IMPA2, YOD1, CAV2"
"ZNF37A_TARGET_GENES",0.998310810810811,1,0.0380056241581377,0.162243498646863,0.645087404526524,130,"MYO1F, MUC1, PNRC1, MBNL3, HLA-DMA, HERC5, FABP5P3, IGSF23, COL6A4P2, HCG15, MSI2, CBX3P4, HERPUD1, ADAP2, TRIM8, ZNF143, KANK1, PTPN21, RBM17, TMBIM4, PDE3A, EDARADD, ZBTB7B, CPT1A, PITPNC1, ST8SIA4, POGK, NEK7, FGFR3, EDEM3, FOXN3, CCDC107, DAPK1, LRP6, ANKRD10, NKX3-1, SMARCD2"
